Carrier,orig_port_cd,dest_port_cd,minm_wgh_qty,max_wgh_qty,svc_cd,minimum_cost,rate,mode_dsc,tpt_day_cnt,Carrier_type
V444_4,PORT06,PORT09,62.51,63.00,DTD,9.38,2.38,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,62.51,63.00,DTP,9.38,3.38,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,63.01,63.50,DTD,9.41,2.41,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,63.01,63.50,DTP,9.41,4.41,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,63.51,64.00,DTD,9.45,6.45,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,63.51,64.00,DTP,9.45,5.45,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,64.01,64.50,DTD,9.48,6.48,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,64.01,64.50,DTP,9.48,4.48,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,64.51,65.00,DTD,9.52,4.52,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,64.51,65.00,DTP,9.52,4.52,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,65.01,65.50,DTD,9.55,6.55,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,65.01,65.50,DTP,9.55,6.55,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,65.51,66.00,DTD,9.58,4.58,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,65.51,66.00,DTP,9.58,5.58,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,66.01,66.50,DTD,9.62,4.62,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,66.01,66.50,DTP,9.62,2.62,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,66.51,67.00,DTD,9.65,6.65,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,66.51,67.00,DTP,9.65,3.65,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,67.01,67.50,DTD,9.69,5.69,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,67.01,67.50,DTP,9.69,2.69,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,67.51,68.00,DTD,9.72,4.72,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,67.51,68.00,DTP,9.72,5.72,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,68.01,68.50,DTD,9.75,6.75,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,68.01,68.50,DTP,9.75,5.75,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,68.51,69.00,DTD,9.79,5.79,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,68.51,69.00,DTP,9.79,6.79,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,69.01,69.50,DTD,9.82,4.82,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,69.01,69.50,DTP,9.82,6.82,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,69.51,70.00,DTD,9.86,2.86,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,69.51,70.00,DTP,9.86,5.86,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,70.01,70.50,DTD,9.89,2.89,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,70.01,70.50,DTP,9.89,2.89,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,70.51,71.00,DTD,9.92,4.92,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,70.51,71.00,DTP,9.92,3.92,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,71.01,71.50,DTD,9.96,6.96,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,71.01,71.50,DTP,9.96,3.96,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,71.51,72.00,DTD,9.99,6.99,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,71.51,72.00,DTP,9.99,6.99,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,72.01,72.50,DTD,11.03,4.03,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,72.01,72.50,DTP,11.03,4.03,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,72.51,73.00,DTD,11.06,4.06,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,72.51,73.00,DTP,11.06,3.06,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,73.01,73.50,DTD,11.09,5.09,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,73.01,73.50,DTP,11.09,7.09,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,73.51,74.00,DTD,11.13,7.13,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,73.51,74.00,DTP,11.13,6.13,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,74.01,74.50,DTD,11.16,6.16,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,74.01,74.50,DTP,11.16,7.16,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,74.51,75.00,DTD,11.20,5.20,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,74.51,75.00,DTP,11.20,4.20,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,75.01,99999.99,DTD,11.22,0.10,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,75.01,99999.99,DTP,11.22,0.10,AIR   ,2,V888888883_1
V444_4,PORT10,PORT09,0.00,0.45,DTD,1.40,0.85,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,0.46,0.91,DTD,1.45,0.96,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,0.91,1.36,DTD,1.54,1.16,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,1.37,1.81,DTD,1.62,1.33,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,1.82,2.27,DTD,1.68,1.47,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,2.27,2.72,DTD,1.72,1.55,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,2.73,3.18,DTD,1.76,1.64,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,3.18,3.63,DTD,1.81,1.75,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,3.63,4.08,DTD,1.85,1.85,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,4.09,4.54,DTD,1.89,1.93,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,4.54,4.99,DTD,1.94,3.03,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,4.99,5.44,DTD,1.98,3.13,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,5.45,5.90,DTD,3.03,2.23,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,5.90,6.35,DTD,3.07,2.33,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,6.35,6.80,DTD,3.12,1.44,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,6.81,7.26,DTD,3.17,1.54,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,7.26,7.71,DTD,3.21,2.64,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,7.72,8.16,DTD,3.26,3.74,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,8.17,8.62,DTD,3.30,3.84,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,8.62,9.07,DTD,3.35,2.94,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,9.08,9.53,DTD,3.39,3.02,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,9.53,9.98,DTD,3.42,4.10,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,9.98,10.43,DTD,3.46,4.18,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,10.44,10.89,DTD,3.49,4.26,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,10.89,11.34,DTD,3.53,4.34,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,11.34,11.79,DTD,3.57,3.42,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,11.80,12.25,DTD,3.60,4.50,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,12.25,12.70,DTD,3.64,4.58,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,12.71,13.15,DTD,3.67,3.66,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,13.16,13.61,DTD,3.71,3.74,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,13.61,14.06,DTD,3.75,3.82,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,14.07,14.51,DTD,3.78,3.89,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,14.52,14.97,DTD,3.82,2.97,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,14.97,15.42,DTD,3.85,5.05,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,15.43,15.88,DTD,3.89,6.13,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,15.88,16.33,DTD,3.93,2.21,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,16.33,16.78,DTD,3.96,5.29,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,16.79,17.24,DTD,4.00,2.37,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,17.24,17.69,DTD,5.03,5.45,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,17.69,18.14,DTD,5.07,5.53,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,18.15,18.60,DTD,5.11,6.61,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,18.60,19.05,DTD,5.14,2.69,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,19.06,19.50,DTD,5.18,5.77,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,19.51,19.96,DTD,5.21,6.85,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,19.96,20.41,DTD,5.25,2.93,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,20.42,20.87,DTD,5.29,5.01,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,20.87,21.32,DTD,5.32,3.09,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,21.32,21.77,DTD,5.36,5.16,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,21.78,22.23,DTD,5.39,5.24,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,22.23,22.68,DTD,5.43,3.32,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,22.68,23.13,DTD,5.47,6.41,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,23.14,23.59,DTD,5.50,7.49,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,23.59,24.04,DTD,5.54,5.57,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,24.04,24.49,DTD,5.58,6.65,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,24.50,24.95,DTD,5.62,7.73,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,24.95,25.40,DTD,5.65,5.82,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,25.41,25.85,DTD,5.69,4.90,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,25.86,26.31,DTD,5.73,6.98,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,26.31,26.76,DTD,5.76,6.06,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,26.77,27.22,DTD,5.80,6.14,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,27.22,27.67,DTD,5.84,7.23,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,27.67,28.12,DTD,5.88,3.31,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,28.13,28.58,DTD,5.91,9.39,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,28.58,29.03,DTD,5.95,5.47,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,29.03,29.48,DTD,5.99,6.55,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,29.49,29.94,DTD,7.02,4.64,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,29.94,30.39,DTD,7.06,5.72,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,30.40,30.84,DTD,7.10,6.80,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,30.85,31.30,DTD,7.14,7.88,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,31.30,31.75,DTD,7.17,8.96,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,31.76,32.21,DTD,7.21,9.04,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,32.21,32.66,DTD,7.24,8.11,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,32.66,33.11,DTD,7.27,7.18,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,33.12,33.57,DTD,7.30,7.25,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,33.57,34.02,DTD,7.34,8.33,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,34.02,34.47,DTD,7.37,6.40,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,34.48,34.93,DTD,7.40,4.47,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,34.93,35.38,DTD,7.44,8.54,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,35.38,35.83,DTD,7.47,5.61,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,35.84,36.29,DTD,7.50,6.69,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,36.29,36.74,DTD,7.53,5.76,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,36.75,37.19,DTD,7.57,10.83,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,37.20,37.65,DTD,7.60,4.90,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,37.65,38.10,DTD,7.63,10.98,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,38.11,38.56,DTD,7.67,11.05,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,38.56,39.01,DTD,7.70,5.12,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,39.01,39.46,DTD,7.73,5.19,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,39.47,39.92,DTD,7.76,9.27,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,39.92,40.37,DTD,7.80,4.34,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,40.37,40.82,DTD,7.83,5.41,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,40.83,41.28,DTD,7.86,10.48,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,41.28,41.73,DTD,7.90,12.55,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,41.73,42.18,DTD,7.93,12.63,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,42.19,42.64,DTD,7.96,6.70,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,42.64,43.09,DTD,7.99,8.77,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,43.10,43.54,DTD,9.03,4.84,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,43.55,44.00,DTD,9.06,5.92,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,44.00,44.45,DTD,9.09,10.99,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,44.46,44.91,DTD,9.12,11.06,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,44.91,45.36,DTD,9.16,12.13,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,45.36,45.81,DTD,9.20,11.22,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,45.82,46.27,DTD,9.24,8.31,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,46.27,46.72,DTD,9.28,12.40,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,46.72,47.17,DTD,9.32,11.49,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,47.18,47.63,DTD,9.36,12.58,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,47.63,48.08,DTD,9.40,9.67,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,48.09,48.53,DTD,9.44,13.76,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,48.54,48.99,DTD,9.48,5.85,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,48.99,49.44,DTD,9.52,5.93,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,49.45,49.90,DTD,9.56,15.02,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,49.90,50.35,DTD,9.60,13.11,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,50.35,50.80,DTD,9.64,14.20,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,50.81,51.26,DTD,9.68,13.29,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,51.26,51.71,DTD,9.72,8.38,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,51.71,52.16,DTD,9.76,13.47,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,52.17,52.62,DTD,9.80,8.56,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,52.62,53.07,DTD,9.84,15.65,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,53.07,53.52,DTD,9.88,14.74,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,53.53,53.98,DTD,9.93,8.83,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,53.98,54.43,DTD,9.97,7.91,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,54.44,54.88,DTD,11.01,7.00,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,54.89,55.34,DTD,11.05,11.09,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,55.34,55.79,DTD,11.09,8.18,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,55.80,56.25,DTD,11.13,9.27,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,56.25,56.70,DTD,11.17,14.36,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,56.70,57.15,DTD,11.21,16.45,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,57.16,57.61,DTD,11.25,12.54,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,57.61,58.06,DTD,11.29,13.63,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,58.06,58.51,DTD,11.33,15.72,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,58.52,58.97,DTD,11.37,10.81,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,58.97,59.42,DTD,11.41,7.89,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,59.43,59.87,DTD,11.45,16.98,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,59.88,60.33,DTD,11.49,8.07,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,60.33,60.78,DTD,11.53,16.16,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,60.79,61.23,DTD,11.57,8.25,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,61.24,61.69,DTD,11.61,17.34,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,61.69,62.14,DTD,11.65,14.43,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,62.15,62.60,DTD,11.69,17.52,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,62.60,63.05,DTD,11.73,13.61,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,63.05,63.50,DTD,11.77,18.70,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,63.51,63.96,DTD,11.81,6.78,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,63.96,64.41,DTD,11.85,11.87,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,64.41,64.86,DTD,11.89,18.96,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,64.87,65.32,DTD,11.94,18.05,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,65.32,65.77,DTD,11.98,11.14,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,65.78,66.22,DTD,13.02,13.23,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,66.23,66.68,DTD,13.06,11.32,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,66.68,67.13,DTD,13.10,10.41,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,67.14,67.59,DTD,13.14,17.50,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,67.59,68.04,DTD,13.18,11.59,AIR   ,3,V888888883_1
V444_4,PORT10,PORT09,68.04,45359.20,DTD,13.25,0.12,AIR   ,3,V888888883_1
V444_5,PORT02,PORT09,0.00,99.99,DTD,7.19,0.09,AIR   ,3,V88888888_0
V444_5,PORT02,PORT09,0.00,99.99,DTD,7.19,0.09,AIR   ,2,V88888888_0
V444_5,PORT02,PORT09,0.00,99.99,DTP,5.39,0.07,AIR   ,2,V88888888_0
V444_5,PORT02,PORT09,0.00,99.99,DTP,1.79,0.07,AIR   ,2,V88888888_0
V444_5,PORT02,PORT09,0.00,99.99,DTP,5.03,0.08,AIR   ,2,V88888888_0
V444_5,PORT02,PORT09,100.00,249.99,DTD,7.19,0.07,AIR   ,3,V88888888_0
V444_5,PORT02,PORT09,100.00,249.99,DTD,7.19,0.07,AIR   ,2,V88888888_0
V444_5,PORT02,PORT09,100.00,249.99,DTP,5.39,0.06,AIR   ,2,V88888888_0
V444_5,PORT02,PORT09,100.00,249.99,DTP,1.79,0.06,AIR   ,2,V88888888_0
V444_5,PORT02,PORT09,100.00,249.99,DTP,5.03,0.06,AIR   ,2,V88888888_0
V444_5,PORT02,PORT09,250.00,499.99,DTD,7.19,0.07,AIR   ,3,V88888888_0
V444_5,PORT02,PORT09,250.00,499.99,DTD,7.19,0.07,AIR   ,2,V88888888_0
V444_5,PORT02,PORT09,250.00,499.99,DTP,5.39,0.06,AIR   ,2,V88888888_0
V444_5,PORT02,PORT09,250.00,499.99,DTP,5.03,0.06,AIR   ,2,V88888888_0
V444_5,PORT02,PORT09,250.00,499.99,DTP,1.79,0.06,AIR   ,2,V88888888_0
V444_5,PORT02,PORT09,500.00,1999.99,DTD,7.19,0.07,AIR   ,3,V88888888_0
V444_5,PORT02,PORT09,500.00,1999.99,DTD,7.19,0.07,AIR   ,2,V88888888_0
V444_5,PORT02,PORT09,500.00,1999.99,DTP,5.03,0.06,AIR   ,2,V88888888_0
V444_5,PORT02,PORT09,500.00,1999.99,DTP,1.79,0.06,AIR   ,2,V88888888_0
V444_5,PORT02,PORT09,500.00,1999.99,DTP,5.39,0.06,AIR   ,2,V88888888_0
V444_5,PORT02,PORT09,2000.00,99999.99,DTD,7.19,0.07,AIR   ,3,V88888888_0
V444_5,PORT02,PORT09,2000.00,99999.99,DTD,7.19,0.07,AIR   ,2,V88888888_0
V444_5,PORT02,PORT09,2000.00,99999.99,DTP,5.39,0.06,AIR   ,2,V88888888_0
V444_5,PORT02,PORT09,2000.00,99999.99,DTP,5.03,0.06,AIR   ,2,V88888888_0
V444_5,PORT02,PORT09,2000.00,99999.99,DTP,1.79,0.06,AIR   ,2,V88888888_0
V444_5,PORT03,PORT09,0.00,5000.00,DTD,25.42,6.42,GROUND,1,V88888888_0
V444_5,PORT03,PORT09,0.00,5000.00,DTD,27.20,15.20,GROUND,1,V88888888_0
V444_5,PORT03,PORT09,0.00,5000.00,DTD,25.42,11.42,GROUND,1,V88888888_0
V444_5,PORT03,PORT09,0.00,5000.00,DTD,27.20,10.20,GROUND,1,V88888888_0
V444_5,PORT03,PORT09,0.00,5000.00,DTD,27.20,9.20,GROUND,1,V88888888_0
V444_5,PORT03,PORT09,0.00,5000.00,DTD,33.32,16.32,GROUND,1,V88888888_0
V444_5,PORT03,PORT09,0.00,5000.00,DTD,27.20,9.20,GROUND,1,V88888888_0
V444_5,PORT03,PORT09,0.00,5000.00,DTD,33.32,20.32,GROUND,1,V88888888_0
V444_5,PORT03,PORT09,0.00,5000.00,DTD,33.32,13.32,GROUND,1,V88888888_0
V444_5,PORT03,PORT09,0.00,5000.00,DTD,27.20,18.20,GROUND,1,V88888888_0
V444_5,PORT03,PORT09,0.00,5000.00,DTD,27.20,16.20,GROUND,1,V88888888_0
V444_5,PORT03,PORT09,0.00,5000.00,DTD,33.32,17.32,GROUND,1,V88888888_0
V444_5,PORT05,PORT09,0.00,99.99,DTD,11.61,0.15,AIR   ,4,V88888888_0
V444_5,PORT05,PORT09,0.00,99.99,DTP,5.81,0.13,AIR   ,3,V88888888_0
V444_5,PORT05,PORT09,0.00,99.99,DTD,11.61,0.16,AIR   ,2,V88888888_0
V444_5,PORT05,PORT09,0.00,99.99,DTP,7.01,0.14,AIR   ,2,V88888888_0
V444_5,PORT05,PORT09,100.00,249.99,DTD,11.61,0.10,AIR   ,4,V88888888_0
V444_5,PORT05,PORT09,100.00,249.99,DTP,5.81,0.09,AIR   ,3,V88888888_0
V444_5,PORT05,PORT09,100.00,249.99,DTD,11.61,0.11,AIR   ,2,V88888888_0
V444_5,PORT05,PORT09,100.00,249.99,DTP,7.01,0.09,AIR   ,2,V88888888_0
V444_5,PORT05,PORT09,250.00,499.99,DTD,11.61,0.10,AIR   ,4,V88888888_0
V444_5,PORT05,PORT09,250.00,499.99,DTP,5.81,0.08,AIR   ,3,V88888888_0
V444_5,PORT05,PORT09,250.00,499.99,DTD,11.61,0.10,AIR   ,2,V88888888_0
V444_5,PORT05,PORT09,250.00,499.99,DTP,7.01,0.08,AIR   ,2,V88888888_0
V444_5,PORT05,PORT09,500.00,1999.99,DTD,11.61,0.09,AIR   ,4,V88888888_0
V444_5,PORT05,PORT09,500.00,1999.99,DTP,5.81,0.07,AIR   ,3,V88888888_0
V444_5,PORT05,PORT09,500.00,1999.99,DTD,11.61,0.10,AIR   ,2,V88888888_0
V444_5,PORT05,PORT09,500.00,1999.99,DTP,7.01,0.08,AIR   ,2,V88888888_0
V444_5,PORT05,PORT09,2000.00,99999.99,DTD,11.61,0.09,AIR   ,4,V88888888_0
V444_5,PORT05,PORT09,2000.00,99999.99,DTP,5.81,0.07,AIR   ,3,V88888888_0
V444_5,PORT05,PORT09,2000.00,99999.99,DTD,11.61,0.09,AIR   ,2,V88888888_0
V444_5,PORT05,PORT09,2000.00,99999.99,DTP,7.01,0.07,AIR   ,2,V88888888_0
V444_5,PORT06,PORT09,0.00,99.99,DTD,7.43,0.08,AIR   ,3,V88888888_0
V444_5,PORT06,PORT09,0.00,99.99,DTD,13.67,0.09,AIR   ,2,V88888888_0
V444_5,PORT06,PORT09,0.00,99.99,DTP,5.43,0.07,AIR   ,2,V88888888_0
V444_5,PORT06,PORT09,0.00,99.99,DTD,25.47,0.31,AIR   ,1,V88888888_0
V444_5,PORT06,PORT09,0.00,99.99,DTP,19.67,0.30,AIR   ,1,V88888888_0
V444_5,PORT06,PORT09,100.00,249.99,DTD,7.43,0.08,AIR   ,3,V88888888_0
V444_5,PORT06,PORT09,100.00,249.99,DTD,13.67,0.09,AIR   ,2,V88888888_0
V444_5,PORT06,PORT09,100.00,249.99,DTP,5.43,0.07,AIR   ,2,V88888888_0
V444_5,PORT06,PORT09,100.00,249.99,DTD,25.47,0.29,AIR   ,1,V88888888_0
V444_5,PORT06,PORT09,100.00,249.99,DTP,19.67,0.28,AIR   ,1,V88888888_0
V444_5,PORT06,PORT09,250.00,499.99,DTD,7.43,0.08,AIR   ,3,V88888888_0
V444_5,PORT06,PORT09,250.00,499.99,DTD,13.67,0.09,AIR   ,2,V88888888_0
V444_5,PORT06,PORT09,250.00,499.99,DTP,5.43,0.07,AIR   ,2,V88888888_0
V444_5,PORT06,PORT09,250.00,499.99,DTD,25.47,0.29,AIR   ,1,V88888888_0
V444_5,PORT06,PORT09,250.00,499.99,DTP,19.67,0.28,AIR   ,1,V88888888_0
V444_5,PORT06,PORT09,500.00,1999.99,DTD,7.43,0.08,AIR   ,3,V88888888_0
V444_5,PORT06,PORT09,500.00,1999.99,DTD,13.67,0.09,AIR   ,2,V88888888_0
